transaction_id,user_id,product_id,rating,quantity,total_price,timestamp
5269,605,181,2,2,875.96,2026-04-05 20:01:13
5270,219,143,3,2,279.42,2025-08-23 06:49:18
5271,905,282,3,4,660.76,2025-01-19 10:05:54
5272,559,5,4,4,1438.04,2025-08-01 01:20:33
5273,645,63,1,4,759.16,2024-05-27 02:12:17
5274,153,270,3,4,1875.72,2025-02-27 08:01:11
5275,478,275,2,4,134.68,2026-03-16 18:34:12
5276,483,214,3,2,67.26,2024-05-16 07:49:37
5277,98,152,1,4,1281.72,2024-09-02 02:57:54
5278,50,228,1,2,853.68,2026-01-06 20:20:44
5279,149,58,2,3,808.68,2026-04-18 08:40:49
5280,477,107,3,3,1372.74,2024-06-16 16:53:47
5281,801,186,5,2,47.22,2025-08-14 01:42:53
5282,641,87,1,1,314.26,2026-02-13 06:15:35
5283,440,257,5,2,819.78,2026-04-23 04:46:42
5284,438,4,1,3,1045.5,2025-08-19 10:59:18
5285,202,63,4,4,759.16,2025-02-24 20:58:46
5286,797,180,5,1,495.22,2024-12-28 04:16:34
5287,623,175,3,1,396.41,2025-01-05 11:29:45
5288,976,217,1,1,264.89,2025-09-26 14:08:53
5289,453,240,2,2,907.44,2024-06-29 12:06:10
5290,48,208,5,1,419.72,2024-10-19 08:12:51
5291,144,111,3,2,831.44,2025-02-18 15:17:55
5292,465,132,1,4,539.28,2025-02-27 03:24:47
5293,947,89,1,2,369.42,2025-01-20 17:07:50
5294,920,75,1,4,216.88,2025-08-30 17:49:40
5295,519,113,4,2,145.52,2024-12-26 13:11:02
5296,625,292,3,2,657.96,2025-08-13 04:47:57
5297,241,134,4,3,752.1,2025-12-03 03:39:51
5298,102,140,1,2,465.08,2024-07-12 01:23:35
5299,511,191,2,1,370.1,2026-01-30 00:42:47
5300,977,33,1,2,864.88,2024-06-17 19:00:09
5301,958,194,1,3,1281.45,2025-09-10 07:26:09
5302,912,216,5,4,1856.96,2026-05-01 19:04:40
5303,183,168,2,2,653.66,2024-09-24 01:13:16
5304,675,142,5,4,24.64,2024-11-05 09:23:37
5305,943,103,2,3,972.9,2026-04-03 18:44:42
5306,147,66,1,2,979.14,2025-01-15 11:05:21
5307,38,141,2,4,1641.84,2025-02-28 21:22:36
5308,664,38,1,4,298.88,2026-03-08 11:19:53
5309,631,151,2,1,331.1,2025-04-18 19:01:08
5310,878,252,4,1,480.85,2026-01-28 20:58:45
5311,767,254,1,4,30.2,2026-03-14 16:28:48
5312,259,270,1,2,937.86,2025-01-14 11:51:26
5313,495,238,3,1,35.45,2025-06-20 10:30:11
5314,616,29,3,2,746.8,2026-02-20 19:08:35
5315,744,117,1,1,91.81,2025-05-08 23:39:16
5316,650,164,4,3,1196.07,2024-11-22 04:22:37
5317,233,284,1,3,1029.69,2024-06-16 21:56:11
5318,976,9,3,2,429.36,2024-11-02 16:12:39
5319,379,91,5,4,703.48,2024-08-25 16:31:50
5320,662,176,5,1,370.24,2025-09-18 15:58:05
5321,33,184,5,1,9.7,2024-06-25 10:48:58
5322,808,202,2,3,888.99,2024-11-30 18:15:15
5323,244,269,3,2,756.16,2025-05-10 12:02:49
5324,74,96,1,1,434.89,2025-07-13 03:47:57
5325,899,155,3,1,493.9,2026-05-06 13:20:26
5326,258,75,2,3,162.66,2025-09-14 03:36:55
5327,759,161,2,3,1050.66,2025-12-11 03:58:41
5328,143,282,3,4,660.76,2026-01-05 10:34:18
5329,678,27,1,2,235.12,2024-09-02 22:23:57
5330,21,79,3,3,224.52,2025-08-27 10:39:32
5331,55,36,1,2,457.7,2025-09-06 00:01:25
5332,50,112,2,2,115.52,2025-01-20 21:37:54
5333,723,30,5,3,1207.23,2024-11-17 07:12:39
5334,628,226,3,4,560.44,2026-04-17 06:43:33
5335,428,216,4,4,1856.96,2025-04-18 13:30:20
5336,498,81,1,3,144.09,2025-11-18 06:46:13
5337,230,277,1,4,1980.48,2025-10-27 13:00:40
5338,721,272,3,4,615.92,2026-03-01 14:54:57
5339,691,80,1,2,300.22,2026-01-29 11:48:48
5340,308,174,4,2,805.94,2026-03-04 08:33:54
5341,596,48,1,2,996.9,2025-10-19 12:23:38
5342,374,67,2,4,1437.64,2026-04-24 13:25:10
5343,194,155,2,4,1975.6,2025-04-16 16:23:15
5344,145,186,1,2,47.22,2025-09-26 00:49:46
5345,423,274,1,4,1172.68,2024-09-25 11:28:34
5346,345,223,2,1,298.51,2026-01-23 17:31:53
5347,516,276,4,4,110.56,2025-12-31 17:33:12
5348,705,104,4,3,211.44,2025-04-08 04:55:20
5349,953,13,2,3,395.19,2025-12-11 23:47:24
5350,863,242,1,1,274.17,2025-09-23 04:20:29
5351,784,165,4,1,431.71,2025-03-06 18:17:07
5352,266,38,4,3,224.16,2024-10-21 18:35:23
5353,74,226,3,4,560.44,2025-02-20 15:37:59
5354,966,13,1,4,526.92,2025-11-03 16:33:28
5355,562,249,1,2,683.34,2024-06-09 09:27:15
5356,962,264,2,3,1230.75,2026-05-03 16:03:08
5357,137,188,2,3,418.47,2024-05-13 19:58:28
5358,72,243,3,1,137.18,2024-07-31 01:37:56
5359,781,52,4,2,899.08,2026-02-12 18:51:25
5360,119,264,5,3,1230.75,2024-07-04 03:44:32
5361,685,237,1,3,128.04,2024-12-21 13:44:55
5362,57,67,2,1,359.41,2025-05-02 15:11:46
5363,605,232,2,4,520.24,2025-08-24 00:25:45
5364,561,23,3,1,121.77,2024-05-24 10:13:48
5365,118,88,1,3,400.23,2025-06-30 02:29:06
5366,153,239,1,4,971.56,2025-07-17 03:48:59
5367,907,113,4,4,291.04,2026-02-16 14:44:49
5368,714,217,4,1,264.89,2025-09-25 22:42:14
5369,50,107,1,1,457.58,2025-10-03 22:06:36
5370,700,110,3,1,205.6,2025-04-18 05:22:11
5371,740,114,3,4,547.68,2024-10-20 15:30:53
5372,86,70,4,4,408.32,2026-04-21 05:36:48
5373,201,276,5,3,82.92,2025-12-21 19:13:09
5374,130,292,5,4,1315.92,2025-02-23 19:00:23
5375,263,120,2,2,427.82,2026-03-12 16:57:10
5376,168,110,4,4,822.4,2026-01-25 08:33:40
5377,87,291,1,1,387.55,2025-11-09 07:56:20
5378,265,265,2,4,581.0,2026-04-15 01:29:28
5379,232,186,5,1,23.61,2025-08-31 17:24:55
5380,403,202,1,4,1185.32,2025-05-11 10:28:40
5381,908,43,5,1,113.95,2025-10-29 08:27:08
5382,836,285,4,1,83.67,2025-12-25 10:33:27
5383,901,188,2,1,139.49,2025-02-06 05:23:04
5384,263,174,1,2,805.94,2025-09-16 10:43:46
5385,220,46,2,4,314.36,2026-01-17 04:37:24
5386,195,61,5,3,285.15,2025-12-26 16:03:21
5387,483,13,2,4,526.92,2024-07-29 00:52:12
5388,449,264,3,1,410.25,2024-12-06 19:51:26
5389,924,219,2,2,496.28,2024-05-26 08:58:35
5390,809,161,5,2,700.44,2024-09-25 06:47:01
5391,89,215,4,1,112.08,2024-12-01 10:23:48
5392,725,100,1,2,276.0,2024-11-11 00:44:20
5393,983,44,3,2,666.9,2025-04-30 00:04:50
5394,739,249,5,1,341.67,2025-02-24 03:05:42
5395,642,19,3,4,1221.28,2024-09-27 14:52:02
5396,857,1,2,4,983.0,2024-08-21 10:54:22
5397,539,2,2,2,725.04,2025-04-02 08:01:24
5398,947,138,3,2,418.66,2024-08-24 10:29:53
5399,464,141,2,4,1641.84,2026-04-04 05:47:52
5400,456,95,5,1,390.98,2025-08-22 09:05:31
5401,955,57,2,2,716.92,2024-06-10 18:25:17
5402,169,70,2,1,102.08,2024-07-15 22:07:18
5403,428,5,2,2,719.02,2025-09-14 21:46:35
5404,179,57,2,4,1433.84,2025-10-21 06:03:42
5405,804,227,5,4,1779.72,2025-02-14 10:49:40
5406,148,269,3,2,756.16,2025-11-02 20:57:51
5407,877,56,5,4,150.12,2026-01-16 01:12:11
5408,964,185,5,3,1154.28,2024-10-12 20:24:00
5409,805,270,4,4,1875.72,2025-12-07 22:11:50
5410,228,211,2,1,195.12,2026-03-15 16:41:33
5411,23,284,4,1,343.23,2024-07-11 10:37:20
5412,700,18,5,1,386.77,2026-05-06 12:00:04
5413,559,115,1,2,601.44,2025-10-10 15:12:59
5414,774,211,5,4,780.48,2026-02-06 22:41:20
5415,281,133,1,4,1686.24,2025-03-25 16:50:05
5416,807,111,3,2,831.44,2026-03-25 00:30:30
5417,238,247,4,4,1422.56,2024-07-27 19:48:37
5418,861,173,1,3,112.05,2025-01-09 20:09:21
5419,790,56,2,1,37.53,2025-02-03 17:24:56
5420,688,116,4,3,955.14,2024-07-13 19:45:20
5421,798,80,2,1,150.11,2024-12-02 06:42:26
5422,522,199,3,2,682.86,2026-02-15 12:07:45
5423,819,244,3,1,263.02,2024-12-19 13:27:43
5424,566,9,5,4,858.72,2025-10-04 05:06:14
5425,807,203,1,2,880.32,2025-10-31 21:07:49
5426,834,266,5,4,1091.72,2025-11-14 18:23:18
5427,976,83,3,3,1274.46,2025-03-04 13:01:23
5428,907,134,5,3,752.1,2025-10-04 11:54:16
5429,67,248,1,4,492.6,2025-04-10 23:50:15
5430,35,290,4,4,457.12,2025-05-24 02:11:04
5431,582,234,3,4,116.6,2025-05-23 10:15:32
5432,283,24,2,3,1260.75,2025-01-14 00:27:05
5433,54,55,1,1,419.1,2025-12-10 22:32:32
5434,443,120,1,2,427.82,2026-03-07 11:32:49
5435,255,176,2,3,1110.72,2025-02-01 01:23:56
5436,664,262,3,2,124.68,2024-07-23 14:38:27
5437,371,171,3,4,1398.64,2024-09-04 03:56:18
5438,197,73,5,4,373.52,2025-07-04 17:33:25
5439,302,132,4,1,134.82,2025-06-22 01:32:33
5440,529,34,4,4,705.76,2024-12-01 07:59:09
5441,970,162,3,2,200.68,2026-02-09 23:09:27
5442,94,107,1,3,1372.74,2026-02-17 21:56:30
5443,943,84,1,3,284.43,2024-12-28 08:52:03
5444,239,232,4,2,260.12,2025-10-21 05:59:15
5445,394,206,3,2,745.92,2025-05-09 12:07:45
5446,697,114,5,2,273.84,2024-07-23 23:18:27
5447,813,50,2,1,38.2,2024-11-07 21:04:53
5448,351,62,2,2,84.74,2025-01-22 17:22:36
5449,868,111,5,3,1247.16,2025-09-14 18:14:18
5450,597,9,4,3,644.04,2026-05-02 20:18:56
5451,186,79,1,1,74.84,2026-03-08 05:20:35
5452,656,67,3,2,718.82,2024-08-21 09:56:51
5453,617,188,4,3,418.47,2025-12-31 21:47:52
5454,563,126,1,2,721.86,2025-02-17 07:50:50
5455,170,280,1,4,1521.36,2025-08-27 02:03:00
5456,340,214,3,4,134.52,2025-12-02 18:15:38
5457,622,133,5,4,1686.24,2025-06-04 10:02:20
5458,148,54,2,3,69.27,2026-01-04 18:12:56
5459,346,97,1,3,1478.28,2024-12-28 12:34:09
5460,542,24,1,3,1260.75,2024-10-28 19:54:38
5461,634,150,5,2,642.56,2024-08-19 01:08:04
5462,464,240,2,2,907.44,2024-09-07 16:30:05
5463,455,283,4,1,410.3,2025-04-04 07:59:36
5464,327,154,3,1,325.1,2026-04-12 15:02:16
5465,87,264,2,3,1230.75,2024-06-21 05:00:48
5466,185,180,2,3,1485.66,2024-06-25 13:41:59
5467,889,96,5,3,1304.67,2024-09-27 17:26:07
5468,904,2,3,1,362.52,2024-10-30 18:48:03
5469,357,148,5,1,47.92,2024-08-20 11:25:34
5470,842,262,3,2,124.68,2025-09-17 20:37:53
5471,31,190,4,4,686.0,2025-10-04 14:48:46
5472,191,25,3,4,1678.24,2025-07-01 13:29:19
5473,844,274,5,3,879.51,2025-10-15 09:29:22
5474,80,140,1,1,232.54,2025-04-19 06:49:25
5475,214,18,1,3,1160.31,2024-11-10 13:53:48
5476,746,240,1,2,907.44,2026-01-24 00:54:19
5477,856,54,5,4,92.36,2025-08-18 17:28:50
5478,123,54,4,1,23.09,2025-04-20 02:11:14
5479,551,228,5,4,1707.36,2025-08-14 23:18:21
5480,330,168,5,3,980.49,2024-12-09 15:35:09
5481,623,219,1,1,248.14,2024-11-16 08:49:31
5482,87,179,4,2,34.16,2025-09-17 02:17:24
5483,525,300,5,3,1342.74,2025-09-02 06:31:51
5484,233,251,3,2,167.02,2024-11-23 02:11:47
5485,747,138,1,1,209.33,2025-11-06 05:39:31
5486,892,186,5,2,47.22,2024-09-30 07:36:55
5487,481,194,1,4,1708.6,2026-04-15 20:24:22
5488,287,211,2,1,195.12,2024-11-30 17:03:37
5489,201,24,5,4,1681.0,2024-11-09 17:07:27
5490,478,83,1,2,849.64,2025-06-25 08:44:13
5491,691,298,4,2,281.48,2025-12-11 09:56:58
5492,40,113,4,4,291.04,2025-07-07 07:49:07
5493,998,108,4,2,816.9,2025-09-20 04:12:00
5494,167,261,2,4,1962.76,2026-04-04 21:29:07
5495,262,251,4,2,167.02,2024-07-27 03:30:44
5496,283,54,2,4,92.36,2025-04-05 21:05:10
5497,136,144,4,2,112.06,2026-02-12 00:48:29
5498,136,221,4,1,234.37,2025-02-01 11:29:22
5499,915,123,4,1,303.56,2024-11-21 21:41:42
5500,270,17,5,1,355.08,2024-11-16 07:25:30
5501,482,219,1,1,248.14,2024-07-09 17:41:10
5502,37,103,3,2,648.6,2024-06-07 12:55:27
5503,792,142,5,1,6.16,2024-12-18 08:24:10
5504,125,53,2,2,473.54,2025-05-05 17:57:15
5505,607,188,1,3,418.47,2026-01-18 20:57:59
5506,924,282,2,4,660.76,2025-11-15 08:41:09
5507,392,146,4,2,145.46,2024-09-15 06:44:12
5508,253,160,5,1,159.86,2025-10-24 00:39:16
5509,176,65,4,1,207.32,2026-02-21 12:30:06
5510,50,4,4,1,348.5,2025-09-24 01:09:26
5511,500,164,1,3,1196.07,2025-04-02 11:47:26
5512,870,156,3,2,673.22,2025-11-29 01:47:53
5513,685,23,5,4,487.08,2024-07-16 06:06:27
5514,833,134,5,1,250.7,2025-08-17 02:47:44
5515,691,63,5,1,189.79,2025-10-27 20:08:25
5516,365,96,1,2,869.78,2025-02-25 05:19:05
5517,291,55,1,3,1257.3,2026-02-18 23:51:23
5518,173,96,3,4,1739.56,2025-09-20 17:32:04
5519,516,67,1,1,359.41,2025-06-23 05:16:04
5520,477,65,2,1,207.32,2025-04-22 22:54:23
5521,693,105,2,3,269.94,2024-08-25 12:23:08
5522,28,16,5,1,396.09,2025-07-24 11:47:29
5523,483,298,2,2,281.48,2025-02-25 09:06:43
5524,454,230,4,1,466.14,2024-09-15 06:24:07
5525,878,245,5,3,992.79,2024-05-13 11:56:21
5526,396,121,3,2,174.62,2025-03-15 15:25:57
5527,410,296,2,4,851.08,2024-10-30 08:41:41
5528,114,220,4,1,81.18,2025-12-25 15:05:32
5529,730,237,2,2,85.36,2024-06-08 22:14:49
5530,930,94,5,1,474.48,2025-07-06 03:15:07
5531,492,215,1,4,448.32,2025-01-19 09:28:28
5532,770,240,3,2,907.44,2024-09-08 02:48:13
5533,98,16,4,2,792.18,2025-05-15 13:15:31
5534,528,198,5,4,236.76,2024-09-15 09:43:21
5535,535,42,5,4,1169.56,2025-01-28 19:10:07
5536,902,165,4,2,863.42,2025-12-05 10:26:10
5537,518,32,1,2,404.18,2025-04-21 14:15:10
5538,913,293,1,1,434.69,2025-12-16 03:58:06
5539,177,61,5,4,380.2,2024-11-21 09:03:38
5540,383,86,5,2,893.74,2024-10-23 19:52:55
5541,957,259,1,3,24.48,2024-07-25 01:43:24
5542,341,94,4,2,948.96,2025-12-16 20:05:32
5543,426,224,3,1,430.76,2025-07-04 14:08:22
5544,835,249,5,3,1025.01,2024-11-14 07:45:37
5545,131,228,1,3,1280.52,2025-04-09 16:16:03
5546,823,31,2,2,607.68,2024-08-21 10:15:35
5547,101,31,5,3,911.52,2025-05-05 10:19:12
5548,578,235,2,4,180.48,2024-05-18 14:03:06
5549,862,225,3,2,878.68,2025-12-26 22:32:05
5550,89,186,5,2,47.22,2025-07-11 05:09:54
5551,558,257,1,1,409.89,2024-11-24 04:03:29
5552,105,14,5,1,436.7,2025-01-22 07:07:50
5553,511,230,2,4,1864.56,2026-01-18 15:18:08
5554,608,58,1,3,808.68,2026-05-02 07:05:03
5555,978,178,3,3,1316.85,2025-05-28 11:11:22
5556,112,54,2,3,69.27,2025-03-15 03:53:15
5557,752,295,4,4,1467.92,2025-12-02 16:51:52
5558,304,290,4,3,342.84,2025-12-20 00:31:55
5559,786,70,2,4,408.32,2025-02-08 12:39:19
5560,231,290,3,1,114.28,2024-08-04 18:10:14
5561,349,255,4,2,341.76,2024-10-20 12:41:53
5562,69,89,3,3,554.13,2025-12-31 07:56:41
5563,699,11,4,3,1369.11,2025-05-31 00:59:28
5564,804,38,1,4,298.88,2025-11-03 22:25:20
5565,210,1,1,1,245.75,2025-08-12 22:36:34
5566,755,25,3,2,839.12,2024-09-29 14:08:18
5567,50,241,1,4,708.68,2025-06-18 11:28:57
5568,234,26,2,2,871.2,2026-01-25 02:35:44
5569,61,41,1,2,318.36,2026-04-12 18:08:33
5570,867,198,4,2,118.38,2025-11-25 05:12:27
5571,371,207,3,4,478.72,2025-03-06 02:48:58
5572,498,48,2,3,1495.35,2025-02-28 05:50:47
5573,172,101,3,4,1403.72,2024-10-21 13:37:36
5574,315,294,1,3,239.31,2024-11-26 08:27:16
5575,533,298,4,1,140.74,2025-10-19 13:18:24
5576,396,10,3,2,947.82,2026-02-11 04:27:27
5577,645,33,5,4,1729.76,2024-06-02 21:32:32
5578,191,101,5,1,350.93,2025-07-16 20:20:10
5579,914,221,5,2,468.74,2024-12-31 02:07:13
5580,160,42,3,2,584.78,2024-08-31 20:57:06
5581,732,155,3,1,493.9,2024-06-16 15:38:36
5582,365,283,3,2,820.6,2026-04-06 04:13:09
5583,148,144,4,1,56.03,2025-04-07 11:57:47
5584,975,286,1,1,498.58,2024-11-26 10:56:38
5585,29,30,2,3,1207.23,2026-01-02 12:39:36
5586,563,292,2,3,986.94,2025-03-12 03:51:50
5587,931,292,4,1,328.98,2026-01-25 12:34:11
5588,212,245,1,3,992.79,2025-07-07 15:30:32
5589,409,240,4,1,453.72,2025-06-28 00:16:20
5590,113,223,3,4,1194.04,2024-12-29 03:01:10
5591,692,184,4,4,38.8,2025-05-01 06:32:25
5592,276,233,1,1,133.58,2026-05-07 07:25:06
5593,90,226,2,3,420.33,2025-01-05 05:42:32
5594,435,113,5,1,72.76,2024-09-09 21:05:22
5595,954,299,2,3,478.26,2026-01-16 05:03:21
5596,487,225,3,1,439.34,2025-07-07 07:27:55
5597,930,96,3,2,869.78,2025-12-29 19:42:50
5598,975,294,2,4,319.08,2025-06-26 17:32:03
5599,670,265,1,4,581.0,2026-04-24 06:31:09
5600,523,214,2,1,33.63,2024-12-02 02:07:37
5601,914,147,2,1,346.83,2024-07-22 09:42:41
5602,82,12,4,3,766.23,2026-01-13 02:15:31
5603,555,51,5,2,432.52,2024-12-31 19:01:13
5604,973,87,2,4,1257.04,2025-04-17 23:24:40
5605,217,68,4,3,620.85,2025-08-26 04:01:30
5606,864,44,2,2,666.9,2025-12-20 18:03:29
5607,651,73,3,2,186.76,2024-06-11 18:09:54
5608,667,246,2,2,165.76,2024-10-27 01:57:06
5609,968,253,5,1,19.48,2025-03-14 00:42:57
5610,72,129,2,1,477.27,2024-06-17 00:25:27
5611,841,220,4,4,324.72,2025-08-09 09:31:12
5612,954,17,1,4,1420.32,2024-07-14 08:08:19
5613,598,180,2,4,1980.88,2024-07-28 20:08:02
5614,502,70,4,1,102.08,2024-06-20 00:32:46
5615,52,37,5,3,63.78,2025-02-06 03:51:48
5616,482,264,2,3,1230.75,2026-03-07 07:38:08
5617,937,64,2,3,1347.69,2025-12-26 07:33:04
5618,125,270,5,3,1406.79,2024-10-13 02:38:08
5619,745,132,2,3,404.46,2024-07-13 18:50:18
5620,481,1,4,3,737.25,2025-09-05 02:38:12
5621,577,125,2,3,443.7,2025-06-29 18:47:17
5622,328,246,4,1,82.88,2025-05-11 07:35:40
5623,815,90,5,2,275.38,2026-04-11 09:33:07
5624,947,35,4,2,486.02,2025-01-15 15:53:30
5625,553,124,1,2,77.56,2025-03-06 15:56:12
5626,456,235,4,2,90.24,2025-06-24 00:31:21
5627,831,132,4,2,269.64,2024-06-25 19:53:01
5628,478,5,5,4,1438.04,2025-08-26 06:22:05
5629,838,209,1,4,1223.32,2025-10-19 13:51:31
5630,536,205,1,2,617.28,2024-10-31 11:48:09
5631,738,218,3,2,402.28,2025-08-28 05:18:45
5632,252,3,2,4,44.16,2024-10-16 14:59:31
5633,2,150,4,1,321.28,2025-09-17 20:08:52
5634,550,70,1,4,408.32,2024-06-04 18:20:24
5635,252,287,2,4,222.36,2025-08-22 21:16:14
5636,154,133,3,2,843.12,2025-01-24 22:50:08
5637,274,271,1,1,386.57,2024-06-20 17:54:15
5638,353,5,5,4,1438.04,2025-07-03 23:45:41
5639,598,214,4,3,100.89,2025-12-03 04:33:56
5640,273,51,5,1,216.26,2026-04-28 13:36:25
5641,703,122,4,3,288.78,2025-05-14 17:45:46
5642,726,149,2,1,437.11,2025-11-12 06:56:36
5643,965,82,1,4,189.32,2024-12-18 20:03:21
5644,246,40,3,1,212.37,2024-05-31 00:19:51
5645,723,179,1,3,51.24,2025-03-29 19:44:12
5646,607,160,4,3,479.58,2024-10-29 02:13:18
5647,17,112,2,2,115.52,2025-10-06 12:43:44
5648,547,30,5,3,1207.23,2025-01-02 01:51:40
5649,616,165,2,2,863.42,2024-10-10 23:58:53
5650,134,290,1,3,342.84,2026-02-03 04:49:49
5651,525,230,2,2,932.28,2026-04-27 02:47:34
5652,888,203,3,4,1760.64,2024-12-27 15:06:21
5653,462,222,4,3,347.37,2024-12-07 23:43:28
5654,469,69,2,4,459.52,2024-07-13 09:56:30
5655,805,49,2,2,306.6,2025-09-26 21:00:28
5656,331,75,1,2,108.44,2024-05-10 03:01:14
5657,504,34,2,3,529.32,2024-12-24 05:23:04
5658,933,237,1,4,170.72,2025-10-31 17:01:55
5659,618,33,3,4,1729.76,2025-04-04 03:28:57
5660,107,265,2,3,435.75,2025-09-11 15:32:21
5661,179,222,2,1,115.79,2024-10-06 23:00:55
5662,788,167,1,4,1661.24,2024-12-10 14:42:31
5663,381,35,2,4,972.04,2025-01-05 11:23:21
5664,743,215,2,1,112.08,2024-10-16 01:54:29
5665,569,215,4,4,448.32,2024-05-18 05:14:33
5666,62,62,5,4,169.48,2024-12-10 20:11:54
5667,853,26,3,1,435.6,2025-12-05 12:05:55
5668,50,252,4,2,961.7,2025-04-11 12:25:58
5669,289,100,4,1,138.0,2026-03-17 09:30:28
5670,648,194,5,3,1281.45,2025-07-26 01:26:04
5671,838,55,3,4,1676.4,2025-08-06 09:57:29
5672,110,149,1,2,874.22,2026-02-19 13:23:25
5673,699,129,4,4,1909.08,2024-07-28 17:14:53
5674,389,68,2,4,827.8,2025-03-19 21:50:57
5675,976,53,3,1,236.77,2026-03-13 11:49:37
5676,719,216,4,3,1392.72,2025-02-21 12:08:37
5677,574,210,1,3,357.54,2024-07-08 11:06:01
5678,370,52,4,1,449.54,2025-02-11 04:19:56
5679,458,65,2,1,207.32,2024-07-28 14:21:27
5680,790,163,1,4,1942.68,2025-05-04 22:00:38
5681,664,236,4,2,118.38,2026-01-06 05:37:53
5682,327,106,2,3,1029.54,2026-05-01 05:26:28
5683,358,113,4,1,72.76,2025-05-05 17:28:38
5684,991,46,3,2,157.18,2024-07-31 07:24:28
5685,757,203,2,4,1760.64,2025-09-12 06:03:38
5686,310,35,4,1,243.01,2025-03-30 04:44:21
5687,981,84,3,2,189.62,2025-12-03 14:48:11
5688,225,154,5,2,650.2,2025-07-04 00:19:03
5689,95,225,3,1,439.34,2025-06-07 08:19:46
5690,553,133,2,1,421.56,2024-07-11 07:06:56
5691,959,210,2,1,119.18,2024-08-05 06:15:20
5692,684,59,2,4,813.52,2024-12-28 18:33:37
5693,834,12,3,4,1021.64,2024-12-22 09:09:36
5694,939,202,3,2,592.66,2024-08-19 08:49:32
5695,15,42,5,2,584.78,2025-04-05 03:32:51
5696,289,21,4,2,842.04,2026-02-13 10:38:25
5697,696,244,5,4,1052.08,2025-07-05 00:51:02
5698,612,55,2,4,1676.4,2024-09-05 08:37:38
5699,598,174,4,2,805.94,2026-03-02 09:35:23
5700,509,244,4,4,1052.08,2024-07-25 23:12:15
5701,651,159,3,4,1144.52,2024-05-13 13:31:05
5702,77,18,1,2,773.54,2024-07-10 11:32:37
5703,281,288,5,2,171.98,2025-06-02 11:38:15
5704,474,267,5,1,420.86,2024-05-19 06:34:09
5705,946,294,1,3,239.31,2025-01-18 21:57:38
5706,27,36,1,3,686.55,2025-06-16 10:28:38
5707,543,127,1,1,307.15,2025-03-18 00:30:21
5708,948,210,4,1,119.18,2025-12-14 18:56:04
5709,302,219,5,3,744.42,2025-01-22 07:21:53
5710,257,57,1,1,358.46,2025-12-26 16:27:13
5711,847,114,1,1,136.92,2024-09-30 12:30:51
5712,732,205,5,3,925.92,2024-08-12 21:10:44
5713,970,170,4,2,486.26,2025-05-26 03:11:35
5714,767,165,4,3,1295.13,2025-01-12 09:02:50
5715,596,202,2,1,296.33,2025-06-03 18:28:28
5716,437,120,4,1,213.91,2025-11-23 00:04:05
5717,399,188,4,2,278.98,2024-07-28 13:13:14
5718,52,140,3,4,930.16,2025-11-03 09:15:35
5719,587,230,1,2,932.28,2025-01-31 17:46:11
5720,55,271,4,1,386.57,2026-02-13 00:43:50
5721,911,299,2,1,159.42,2025-11-09 03:20:11
5722,354,116,2,4,1273.52,2025-03-16 19:46:36
5723,542,51,4,1,216.26,2025-01-20 00:10:01
5724,771,5,4,2,719.02,2026-02-25 17:35:54
5725,364,231,3,4,192.24,2024-10-02 15:13:03
5726,869,200,4,3,1435.29,2025-06-19 13:52:59
5727,851,46,4,3,235.77,2025-11-22 07:01:38
5728,744,199,2,4,1365.72,2025-03-01 23:50:47
5729,390,186,3,4,94.44,2024-06-25 03:16:26
5730,823,187,2,2,631.24,2025-01-04 00:16:27
5731,218,108,3,2,816.9,2024-11-07 11:21:03
5732,907,276,2,2,55.28,2024-09-06 09:55:08
5733,48,14,4,3,1310.1,2025-02-04 07:43:50
5734,524,279,5,4,1302.2,2024-12-09 12:50:20
5735,679,122,1,4,385.04,2024-10-21 01:15:54
5736,607,25,1,2,839.12,2025-10-27 06:32:10
5737,29,72,2,3,518.82,2024-07-09 14:36:24
5738,656,274,3,2,586.34,2026-04-25 21:18:52
5739,532,117,5,1,91.81,2025-04-18 06:47:51
5740,4,148,3,2,95.84,2024-11-08 13:57:32
5741,833,167,4,1,415.31,2024-12-10 00:59:36
5742,118,100,2,3,414.0,2025-04-18 04:19:55
5743,159,227,1,2,889.86,2025-07-25 09:42:49
5744,13,55,5,1,419.1,2026-03-12 06:37:41
5745,555,71,4,4,59.04,2025-07-21 07:00:07
5746,571,44,3,4,1333.8,2025-03-01 03:06:35
5747,379,228,5,1,426.84,2024-12-29 22:15:34
5748,888,291,2,1,387.55,2025-05-06 15:18:05
5749,243,158,4,3,1499.04,2025-12-07 03:40:35
5750,327,18,3,3,1160.31,2025-08-18 11:09:01
5751,743,253,2,1,19.48,2024-06-05 02:28:02
5752,760,286,4,2,997.16,2025-02-14 17:37:41
5753,864,42,1,3,877.17,2026-02-03 10:02:45
5754,261,297,1,3,1447.32,2025-02-08 01:46:57
5755,441,133,3,2,843.12,2025-12-28 02:50:30
5756,392,184,1,3,29.1,2026-01-09 07:53:44
5757,766,150,2,3,963.84,2024-07-10 20:13:18
5758,973,96,2,3,1304.67,2025-07-11 01:17:45
5759,655,166,1,2,460.6,2026-01-17 04:18:26
5760,242,278,3,2,969.18,2025-02-03 10:55:51
5761,898,61,1,2,190.1,2025-01-31 03:49:54
5762,170,134,1,3,752.1,2026-01-29 08:19:34
5763,409,226,3,2,280.22,2026-04-07 05:22:10
